date,open,high,low,close,volume,dividend,ratio
2018-01-02,13625.0,15444.5996,13163.5996,14982.0996,16846600192.0,0.0,1
2018-01-03,14978.2002,15572.7998,14844.5,15201.0,16871900160.0,0.0,1
2018-01-04,15270.7002,15739.7002,14522.2002,15599.2002,21783199744.0,0.0,1
2018-01-05,15477.2002,17705.1992,15202.7998,17429.5,23840899072.0,0.0,1
2018-01-08,16476.1992,16537.9004,14208.2002,15170.0996,18413899776.0,0.0,1
2018-01-09,15123.7002,15497.5,14424.0,14595.4004,16659999744.0,0.0,1
2018-01-10,14588.5,14973.2998,13691.2002,14973.2998,18500800512.0,0.0,1
2018-01-11,14968.2002,15018.7998,13105.9004,13405.7998,16534099968.0,0.0,1
2018-01-12,13453.9004,14229.9004,13158.0996,13980.5996,12065699840.0,0.0,1
2018-01-16,13836.0996,13843.0996,10194.9004,11490.5,18853799936.0,0.0,1
2018-01-17,11431.0996,11678.0,9402.29,11188.5996,18830600192.0,0.0,1
2018-01-18,11198.7998,12107.2998,10942.5,11474.9004,15020399616.0,0.0,1
2018-01-19,11429.7998,11992.7998,11172.0996,11607.4004,10740400128.0,0.0,1
2018-01-22,11633.0996,11966.4004,10240.2002,10931.4004,10537400320.0,0.0,1
2018-01-23,10944.5,11377.5996,10129.7002,10868.4004,9660609536.0,0.0,1
2018-01-24,10903.4004,11501.4004,10639.7998,11359.4004,9940989952.0,0.0,1
2018-01-25,11421.7002,11785.7002,11057.4004,11259.4004,8873169920.0,0.0,1
2018-01-26,11256.0,11656.7002,10470.2998,11171.4004,9746199552.0,0.0,1
2018-01-29,11755.5,11875.5996,11179.2002,11296.4004,7107359744.0,0.0,1
2018-01-30,11306.7998,11307.2002,10036.2002,10106.2998,8637859840.0,0.0,1
2018-01-31,10108.2002,10381.5996,9777.4199,10221.0996,8041160192.0,0.0,1
2018-02-01,10237.2998,10288.7998,8812.2803,9170.54,9959400448.0,0.0,1
2018-02-02,9142.2803,9142.2803,7796.4902,8830.75,12726899712.0,0.0,1
2018-02-05,8270.54,8364.8398,6756.6802,6955.27,9285289984.0,0.0,1
2018-02-06,7051.75,7850.7002,6048.2598,7754.0,13999800320.0,0.0,1
2018-02-07,7755.4902,8509.1104,7236.79,7621.2998,9169280000.0,0.0,1
2018-02-08,7637.8599,8558.7695,7637.8599,8265.5898,9346750464.0,0.0,1
2018-02-09,8271.8398,8736.9805,7884.71,8736.9805,6784820224.0,0.0,1
2018-02-12,8141.4302,8985.9199,8141.4302,8926.5703,6256439808.0,0.0,1
2018-02-13,8926.7197,8958.4697,8455.4102,8598.3096,5696719872.0,0.0,1
2018-02-14,8599.9199,9518.54,8599.9199,9494.6299,7909819904.0,0.0,1
2018-02-15,9488.3203,10234.7998,9395.5801,10166.4004,9062540288.0,0.0,1
2018-02-16,10135.7002,10324.0996,9824.8203,10233.9004,7296159744.0,0.0,1
2018-02-20,11231.7998,11958.5,11231.7998,11403.7002,9926540288.0,0.0,1
2018-02-21,11372.2002,11418.5,10479.0996,10690.4004,9405339648.0,0.0,1
2018-02-22,10660.4004,11039.0996,9939.0898,10005.0,8040079872.0,0.0,1
2018-02-23,9937.0703,10487.2998,9734.5596,10301.0996,7739500032.0,0.0,1
2018-02-26,9669.4297,10475.0,9501.7305,10366.7002,7287690240.0,0.0,1
2018-02-27,10393.9004,10878.5,10246.0996,10725.5996,6966179840.0,0.0,1
2018-02-28,10687.2002,11089.7998,10393.0996,10397.9004,6936189952.0,0.0,1
2018-03-01,10385.0,11052.2998,10352.7002,10951.0,7317279744.0,0.0,1
2018-03-02,10977.4004,11189.0,10850.0996,11086.4004,7620590080.0,0.0,1
2018-03-05,11532.4004,11704.0996,11443.9004,11573.2998,6468539904.0,0.0,1
2018-03-06,11500.0996,11500.0996,10694.2998,10779.9004,6832169984.0,0.0,1
2018-03-07,10803.9004,10929.5,9692.1201,9965.5703,8797910016.0,0.0,1
2018-03-08,9951.4404,10147.4004,9335.8701,9395.0098,7186089984.0,0.0,1
2018-03-09,9414.6904,9466.3496,8513.0303,9337.5498,8704190464.0,0.0,1
2018-03-12,9602.9297,9937.5,8956.4297,9205.1201,6457399808.0,0.0,1
2018-03-13,9173.04,9470.3799,8958.1904,9194.8496,5991139840.0,0.0,1
2018-03-14,9214.6504,9355.8496,8068.5898,8269.8096,6438230016.0,0.0,1
2018-03-15,8290.7598,8428.3496,7783.0498,8300.8604,6834429952.0,0.0,1
2018-03-16,8322.9102,8585.1504,8005.3101,8338.3496,5289379840.0,0.0,1
2018-03-19,8344.1201,8675.8701,8182.3999,8630.6504,6729110016.0,0.0,1
2018-03-20,8619.6699,9051.0195,8389.8896,8913.4697,6361789952.0,0.0,1
2018-03-21,8937.4805,9177.3701,8846.3301,8929.2803,6043129856.0,0.0,1
2018-03-22,8939.4404,9100.71,8564.9004,8728.4697,5530390016.0,0.0,1
2018-03-23,8736.25,8879.6201,8360.6201,8879.6201,5954120192.0,0.0,1
2018-03-26,8498.4697,8530.0801,7921.4302,8209.4004,5921039872.0,0.0,1
2018-03-27,8200.0,8232.7803,7797.2798,7833.04,5378250240.0,0.0,1
2018-03-28,7836.8301,8122.8901,7809.1699,7954.48,4935289856.0,0.0,1
2018-03-29,7979.0698,7994.3301,7081.3799,7165.7002,6361229824.0,0.0,1
2018-04-02,6844.8599,7135.4702,6816.5801,7083.7998,4333440000.0,0.0,1
2018-04-03,7102.2598,7530.9399,7072.4902,7456.1099,5499700224.0,0.0,1
2018-04-04,7456.4102,7469.8799,6803.8799,6853.8398,4936000000.0,0.0,1
2018-04-05,6848.6499,6933.8198,6644.7998,6811.4702,5639320064.0,0.0,1
2018-04-06,6815.96,6857.4902,6575.0,6636.3198,3766810112.0,0.0,1
2018-04-09,7044.3198,7178.1099,6661.9902,6770.73,4894060032.0,0.0,1
2018-04-10,6795.4399,6872.4102,6704.1499,6834.7598,4272750080.0,0.0,1
2018-04-11,6843.4702,6968.3198,6817.5898,6968.3198,4641889792.0,0.0,1
2018-04-12,6955.3799,7899.23,6806.5098,7889.25,8906250240.0,0.0,1
2018-04-13,7901.0898,8183.96,7758.9302,7895.96,7764460032.0,0.0,1
2018-04-16,8337.5703,8371.1504,7925.73,8058.6699,5631309824.0,0.0,1
2018-04-17,8071.6602,8285.96,7881.7202,7902.0898,6900879872.0,0.0,1
2018-04-18,7944.4302,8197.7998,7886.0098,8163.4199,6529909760.0,0.0,1
2018-04-19,8159.27,8298.6904,8138.7798,8294.3096,7063209984.0,0.0,1
2018-04-20,8286.8799,8880.2305,8244.54,8845.8301,8438110208.0,0.0,1
2018-04-23,8794.3896,8958.5498,8788.8096,8930.8799,6925190144.0,0.0,1
2018-04-24,8934.3398,9732.6104,8927.8301,9697.5,10678800384.0,0.0,1
