,period_open,period_close,long_exposure,short_exposure,gross_leverage,capital_used,net_leverage,starting_exposure,starting_cash,orders,transactions,positions,ending_exposure,starting_value,pnl,ending_value,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,fb_rsi,amzn_rsi,aapl_rsi,nue_rsi,googl_rsi,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,benchmark_period_return,benchmark_volatility,algorithm_period_return,algo_volatility
2020-10-09 20:00:00+00:00,2020-10-09 13:31:00+00:00,2020-10-09 20:00:00+00:00,14317.18,0.0,0.7012175183503981,0.0,0.7012175183503981,14019.64,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 433.96000000000004}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 116.98}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1514.71}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3287.82}]",14317.18,14019.64,297.5400000000009,14317.18,6100.421707499998,0.014788225022644319,20417.601707499998,4,0,14317.18,0.0,53.23411446963872,58.60509219572171,52.8593480458877,57.46359295436676,51.695604852405054,,,2.131058613161304,3.023216490748764,-0.030965821639881503,0.7012658013402272,0.0,0.0,11,2020-10,0.0,0.0,0.02088008537500019,0.2341311780188379
2020-10-12 20:00:00+00:00,2020-10-12 13:31:00+00:00,2020-10-12 20:00:00+00:00,14916.230000000001,0.0,0.7097338913732388,0.0,0.7097338913732388,14317.18,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 442.0}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 124.42}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1570.3}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3442.9300000000003}]",14916.230000000001,14317.18,599.0500000000029,14916.230000000001,6100.421707499998,0.02933988078433103,21016.6517075,4,0,14916.230000000001,0.0,50.019323164407794,62.967576488313114,61.37901215025941,58.44910431934842,56.50824670778529,,,4.192809863920266,6.793808281294208,-0.030965821639881503,0.7097338913732388,0.0,0.0,12,2020-10,0.0,0.0,0.05083258537500046,0.2560349398640875
2020-10-13 20:00:00+00:00,2020-10-13 13:31:00+00:00,2020-10-13 20:00:00+00:00,14842.58,0.0,0.708713116070876,0.0,0.708713116070876,14916.230000000001,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 446.65000000000003}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 121.05}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1571.67}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3442.64}]",14842.58,14916.230000000001,-73.65000000000146,14842.58,6100.421707499998,-0.0035043641120873215,20943.0017075,4,0,14842.58,0.0,52.27490901477384,65.8027886012529,59.329256166975775,53.13507199890587,58.484135644299414,,,3.7291799128228758,6.04865981475134,-0.030965821639881503,0.7097338913732388,0.0,0.0,13,2020-10,0.0,0.0,0.04715008537500043,0.24750688397776727
2020-10-14 20:00:00+00:00,2020-10-14 13:31:00+00:00,2020-10-14 20:00:00+00:00,14898.07,0.0,0.7094828622704782,0.0,0.7094828622704782,14842.58,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 461.47}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 121.29}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1568.32}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3363.05}]",14898.07,14842.58,55.48999999999796,14898.07,6100.421707499998,0.0026495724335506843,20998.491707499998,4,0,14898.07,0.0,58.8474662186092,62.8585365623205,61.18717165847015,51.83452889152527,60.07950069561456,,,3.8041443979729563,6.152973449036771,-0.030965821639881503,0.7097338913732388,0.0,0.0,14,2020-10,0.0,0.0,0.04992458537500033,0.23783576594972042
2020-10-15 20:00:00+00:00,2020-10-15 13:31:00+00:00,2020-10-15 20:00:00+00:00,14721.974999999999,0.0,0.7070259589616457,0.0,0.7070259589616457,14898.07,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 448.88}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 120.745}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1558.68}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3338.62}]",14721.974999999999,14898.07,-176.09500000000116,14721.974999999999,6100.421707499998,-0.008386078507586436,20822.396707499996,4,0,14721.974999999999,0.0,51.878773000887556,63.6737346667465,64.52110377526078,50.43531728129788,62.35596426415692,,,3.001752336134907,4.8136853304289025,-0.030965821639881503,0.7097338913732388,0.0,0.0,15,2020-10,0.0,0.0,0.04111983537500041,0.23438244038325454
2020-10-16 20:00:00+00:00,2020-10-16 13:31:00+00:00,2020-10-16 20:00:00+00:00,14428.810000000001,0.0,0.7028421816062744,0.0,0.7028421816062744,14721.974999999999,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 439.91}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 118.96000000000001}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1573.01}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3160.0}]",14428.810000000001,14721.974999999999,-293.16499999999724,14428.810000000001,6100.421707499998,-0.014079311047531906,20529.2317075,4,0,14428.810000000001,0.0,47.69411988439947,53.157956772291115,58.302104321849924,64.21781952482162,68.12387605131526,,,1.8542437926876323,2.8776980321110326,-0.030965821639881503,0.7097338913732388,0.0,0.0,16,2020-10,0.0,0.0,0.02646158537500054,0.23612672364031262
2020-10-19 20:00:00+00:00,2020-10-19 13:31:00+00:00,2020-10-19 20:00:00+00:00,14213.329999999998,0.0,0.6996900525643585,0.0,0.6996900525643585,14428.810000000001,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 430.83}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 116.0}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1534.28}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3207.3}]",14213.329999999998,14428.810000000001,-215.4800000000032,14213.329999999998,6100.421707499998,-0.010496252517880555,20313.751707499996,4,0,14213.329999999998,0.0,49.86198697725806,50.64875192820447,51.926997763312954,62.46440324497253,56.32606446437005,,,1.0987866241717632,1.6759935507117063,-0.03344490881719101,0.7097338913732388,0.0,0.0,17,2020-10,0.0,0.0,0.01568758537500048,0.23343013932430098
2020-10-20 20:00:00+00:00,2020-10-20 13:31:00+00:00,2020-10-20 20:00:00+00:00,14239.95,0.0,0.7000830763947828,0.0,0.7000830763947828,14213.329999999998,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 421.97}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 117.5}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1556.73}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3216.26}]",14239.95,14213.329999999998,26.62000000000262,14239.95,6100.421707499998,0.0013104423241607766,20340.3717075,4,0,14239.95,0.0,56.94361000634457,56.99659905224295,60.2056407532899,64.52700598961187,67.3997565566127,,,1.1506802427806595,1.7521288226570841,-0.03344490881719101,0.7097338913732388,0.0,0.0,18,2020-10,0.0,0.0,0.01701858537500045,0.22646314580607432
2020-10-21 20:00:00+00:00,2020-10-21 13:31:00+00:00,2020-10-21 20:00:00+00:00,14262.820000000002,0.0,0.7004199137285128,0.0,0.7004199137285128,14239.95,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 422.5}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 116.86}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1593.31}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3183.6}]",14262.820000000002,14239.95,22.86999999999898,14262.820000000002,6100.421707499998,0.0011243648999572642,20363.241707499998,4,0,14262.820000000002,0.0,56.37984914411177,55.121411919097355,58.61976901434094,63.90189361030079,70.94711773207153,,,1.1894802005823317,1.8084138970263712,-0.03344490881719101,0.7097338913732388,0.0,0.0,19,2020-10,0.0,0.0,0.018162085375000192,0.22008286384255404
2020-10-22 20:00:00+00:00,2020-10-22 13:31:00+00:00,2020-10-22 20:00:00+00:00,14296.33,0.0,0.7009120964463749,0.0,0.7009120964463749,14262.820000000002,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 425.90000000000003}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 115.774}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1616.8700000000001}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3177.4}]",14296.33,14262.820000000002,33.51000000000204,14296.33,6100.421707499998,0.001645612249824735,20396.7517075,4,0,14296.33,0.0,54.089957496559315,52.64480943450429,53.019280775899944,68.57773650556996,72.34052837727972,,,1.2577023000953615,1.9095809583248808,-0.03344490881719101,0.7097338913732388,0.0,0.0,20,2020-10,0.0,0.0,0.019837585375000355,0.2142237578035195
2020-10-23 20:00:00+00:00,2020-10-23 13:31:00+00:00,2020-10-23 20:00:00+00:00,14299.234999999999,0.0,0.7009546878670189,0.0,0.7009546878670189,14296.33,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 420.615}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 115.04}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1641.33}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3204.64}]",14299.234999999999,14296.33,2.904999999998836,14299.234999999999,6100.421707499998,0.0001424246390631101,20399.6567075,4,0,14299.234999999999,0.0,49.034742369270454,51.57711004699094,48.9825486817602,67.1404413775006,73.21479801875093,,,1.2369680347200043,1.8759725350103358,-0.03344490881719101,0.7097338913732388,0.0,0.0,21,2020-10,0.0,0.0,0.01998283537500045,0.20882416926969696
2020-10-26 20:00:00+00:00,2020-10-26 13:31:00+00:00,2020-10-26 20:00:00+00:00,14199.060000000001,0.0,0.6994789425955594,0.0,0.6994789425955594,14299.234999999999,6100.421707499998,[],[],"[{'sid': Equity(2 [TSLA]), 'amount': 9, 'cost_basis': 421.27153, 'last_sale_price': 420.28000000000003}, {'sid': Equity(3 [AAPL]), 'amount': 35, 'cost_basis': 115.05850000000001, 'last_sale_price': 115.06}, {'sid': Equity(0 [GOOG]), 'amount': 2, 'cost_basis': 1466.043655, 'last_sale_price': 1591.06}, {'sid': Equity(4 [AMZN]), 'amount': 1, 'cost_basis': 3148.9997125000004, 'last_sale_price': 3207.32}]",14199.060000000001,14299.234999999999,-100.17499999999927,14199.060000000001,6100.421707499998,-0.004910621851943686,20299.4817075,4,0,14199.060000000001,0.0,49.88188214339686,53.07188512604705,50.58361297425596,61.15829196888516,62.11705507934586,,,0.9293839498389816,1.4040445958378747,-0.034123894233069926,0.7097338913732388,0.0,0.0,22,2020-10,0.0,0.0,0.014974085375000445,0.2047792744650743
